id,sensorId,Type,coordinates.lat,coordinates.long,altitude,heading,speed,speedmetric,temp,observationTime,date2
4946,831504,car,43.317778,-1.93029,177.0,67,0,KilometersPerHour,,2018-05-15T11:14:05.0000000Z,2018-05-31 11:14:05
4947,821577,car,36.728896,-4.444133,67.0,203,0,KilometersPerHour,,2018-05-15T11:14:33.0000000Z,2018-05-31 11:14:33
4948,2415056,car,37.180875,-3.946201,581.0,292,138,KilometersPerHour,,2018-05-15T11:09:38.0000000Z,2018-05-31 11:09:38
4949,4615494,truck,40.020578,-3.60748,521.0,268,0,KilometersPerHour,,2018-05-15T11:09:44.0000000Z,2018-05-31 11:09:44
4950,4615448,car,40.44966,-3.57619,602.0,91,89,KilometersPerHour,,2018-05-15T11:08:56.0000000Z,2018-05-31 11:08:56
4951,4915944,car,36.77678,-4.0974900000000005,54.0,141,0,KilometersPerHour,,2018-05-15T11:09:10.0000000Z,2018-05-31 11:09:10
4952,5015216,car,36.49235,-4.6924,9.0,43,75,KilometersPerHour,,2018-05-15T11:09:34.0000000Z,2018-05-31 11:09:34
4953,4615445,car,40.4475,-3.5420800000000003,576.0,80,0,KilometersPerHour,,2018-05-15T11:09:32.0000000Z,2018-05-31 11:09:32
4954,4415526,car,36.02623,-5.6101133,11.0,349,0,KilometersPerHour,,2018-05-15T11:07:08.0000000Z,2018-05-31 11:07:08
4955,4415500,car,39.4582816,-0.317545,13.0,154,14,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
4956,4415539,car,36.6777583,-6.1442516,19.0,349,13,KilometersPerHour,,2018-05-15T11:09:39.0000000Z,2018-05-31 11:09:39
4957,4415881,car,37.70295,-4.893251599999998,232.0,0,0,KilometersPerHour,,2018-05-15T11:01:06.0000000Z,2018-05-31 11:01:06
4958,4415871,car,39.44019829999999,-1.9429483,765.0,0,0,KilometersPerHour,,2018-05-15T11:01:03.0000000Z,2018-05-31 11:01:03
4959,4315264,car,37.6437833,-1.7198816000000003,316.0,340,0,KilometersPerHour,,2018-05-15T11:08:31.0000000Z,2018-05-31 11:08:31
4960,4315271,car,39.66572160000001,-0.2856933,35.0,18,32,KilometersPerHour,,2018-05-15T11:09:43.0000000Z,2018-05-31 11:09:43
4961,4315268,car,39.997825,-4.2738483,550.0,302,20,KilometersPerHour,,2018-05-15T11:09:21.0000000Z,2018-05-31 11:09:21
4962,4315390,car,41.41749,2.1504283,177.0,253,0,KilometersPerHour,,2018-05-15T11:09:28.0000000Z,2018-05-31 11:09:28
4963,4415571,car,41.99649,1.2971083,478.0,172,104,KilometersPerHour,,2018-05-15T11:09:47.0000000Z,2018-05-31 11:09:47
4964,4315159,car,40.626525,-3.2369066,674.0,230,0,KilometersPerHour,,2018-05-15T11:07:55.0000000Z,2018-05-31 11:07:55
4965,4315394,car,41.4457066,2.1788133,84.0,75,25,KilometersPerHour,,2018-05-15T11:08:52.0000000Z,2018-05-31 11:08:52
4966,4415149,car,43.777975,1.3832266000000002,161.0,177,88,KilometersPerHour,,2018-05-15T11:08:50.0000000Z,2018-05-31 11:08:50
4967,4415136,car,37.287615,-7.154615,8.0,80,24,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
4968,4415882,car,37.2081766,-4.534911599999999,470.0,186,107,KilometersPerHour,,2018-05-15T11:09:03.0000000Z,2018-05-31 11:09:03
4969,4415763,car,36.7436116,-3.6152133,51.0,0,0,KilometersPerHour,,2018-05-15T11:00:42.0000000Z,2018-05-31 11:00:42
4970,4315993,car,37.3383566,-5.840345,72.0,281,18,KilometersPerHour,,2018-05-15T11:09:30.0000000Z,2018-05-31 11:09:30
4971,4315984,car,38.9295,-6.335165,226.0,124,64,KilometersPerHour,,2018-05-15T11:08:52.0000000Z,2018-05-31 11:08:52
4972,4415029,car,39.7455066,-0.3804783,202.0,207,50,KilometersPerHour,,2018-05-15T11:09:13.0000000Z,2018-05-31 11:09:13
4973,4415010,car,36.857411600000006,-2.2150866,73.0,181,77,KilometersPerHour,,2018-05-15T11:09:35.0000000Z,2018-05-31 11:09:35
4974,4315996,car,37.417635,-5.9612083,2.0,104,60,KilometersPerHour,,2018-05-15T11:09:36.0000000Z,2018-05-31 11:09:36
4975,4415027,car,41.6388433,0.7700783,204.0,254,89,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
4976,4415581,car,41.3769599,2.1610916,15.0,169,11,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
4977,4415952,car,36.7719916,-2.8161716,72.0,250,24,KilometersPerHour,,2018-05-15T11:09:13.0000000Z,2018-05-31 11:09:13
4978,4415436,car,40.455815,-3.879295,730.0,160,88,KilometersPerHour,,2018-05-15T11:09:36.0000000Z,2018-05-31 11:09:36
4979,4415150,car,43.343415,-4.031375,47.0,112,0,KilometersPerHour,,2018-05-15T11:08:51.0000000Z,2018-05-31 11:08:51
4980,4415174,car,37.2862683,-7.1667633,1.0,299,2,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
4981,4415044,car,41.34561160000001,2.0873466,33.0,276,88,KilometersPerHour,,2018-05-15T11:09:36.0000000Z,2018-05-31 11:09:36
4982,4415537,car,41.44193660000001,1.9901133,9.0,42,11,KilometersPerHour,,2018-05-15T11:09:10.0000000Z,2018-05-31 11:09:10
4983,4415123,car,38.4739483,-1.32569,494.0,238,0,KilometersPerHour,,2018-05-15T11:08:50.0000000Z,2018-05-31 11:08:50
4984,4415165,car,38.10184,-1.0532766000000002,118.0,126,12,KilometersPerHour,,2018-05-15T11:09:48.0000000Z,2018-05-31 11:09:48
4985,4415546,car,41.265315,-8.478473300000001,118.0,71,0,KilometersPerHour,,2018-05-15T11:08:36.0000000Z,2018-05-31 11:08:36
4986,4415128,car,40.5395033,-3.2813733,621.0,224,11,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
4987,4415548,car,41.67198,-0.8712083,184.0,305,10,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
4988,4615697,car,40.292965,-3.9809816,616.0,253,87,KilometersPerHour,,2018-05-15T11:09:05.0000000Z,2018-05-31 11:09:05
4989,4615659,car,40.43675,-3.5377916,584.0,324,0,KilometersPerHour,,2018-05-15T11:08:10.0000000Z,2018-05-31 11:08:10
4990,4615658,car,40.9801766,-5.6703083,857.0,158,0,KilometersPerHour,,2018-05-15T11:07:20.0000000Z,2018-05-31 11:07:20
4991,4415042,car,36.93701,-5.5744416,166.0,327,88,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
4992,4615587,car,37.32838,-5.4251883,95.0,100,20,KilometersPerHour,,2018-05-15T11:09:38.0000000Z,2018-05-31 11:09:38
4993,4415140,car,37.2179483,-7.2690883,3.0,170,68,KilometersPerHour,,2018-05-15T11:09:02.0000000Z,2018-05-31 11:09:02
4994,4315990,car,39.308925,-0.407775,9.0,344,37,KilometersPerHour,,2018-05-15T11:09:30.0000000Z,2018-05-31 11:09:30
4995,4415175,car,37.2789066,-6.9228133000000005,14.0,321,86,KilometersPerHour,,2018-05-15T11:09:39.0000000Z,2018-05-31 11:09:39
4996,4415177,car,37.337575,-6.544201599999999,124.0,193,0,KilometersPerHour,,2018-05-15T11:09:44.0000000Z,2018-05-31 11:09:44
4997,4415154,car,43.3558,-8.41946,92.0,329,0,KilometersPerHour,,2018-05-15T11:08:18.0000000Z,2018-05-31 11:08:18
4998,4415466,car,43.5304766,6.7832766000000015,153.0,0,88,KilometersPerHour,,2018-05-15T10:09:47.0000000Z,2018-05-31 10:09:47
4999,4415116,car,39.4530033,-0.3528416,6.0,233,23,KilometersPerHour,,2018-05-15T11:09:05.0000000Z,2018-05-31 11:09:05
5000,4415473,car,39.5263149,-1.4061783,850.0,71,84,KilometersPerHour,,2018-05-15T11:09:08.0000000Z,2018-05-31 11:09:08
5001,4415456,car,37.857145,-0.7911116,21.0,306,19,KilometersPerHour,,2018-05-15T11:09:42.0000000Z,2018-05-31 11:09:42
5002,4415484,car,41.46235,2.0287133,101.0,239,103,KilometersPerHour,,2018-05-15T11:09:42.0000000Z,2018-05-31 11:09:42
5003,4415083,car,37.2621266,-1.91466,131.0,200,24,KilometersPerHour,,2018-05-15T11:09:44.0000000Z,2018-05-31 11:09:44
5004,4515222,car,41.4676433,2.0198816,69.0,167,0,KilometersPerHour,,2018-05-15T11:09:28.0000000Z,2018-05-31 11:09:28
5005,4615677,car,41.972885,-1.4807416000000002,254.0,119,7,KilometersPerHour,,2018-05-15T11:09:51.0000000Z,2018-05-31 11:09:51
5006,4615532,car,40.27904829999999,-3.769845,639.0,201,23,KilometersPerHour,18.5,2018-05-15T11:09:51.0000000Z,2018-05-31 11:09:51
5007,4615547,car,47.3818,19.1312466,116.0,194,0,KilometersPerHour,,2018-05-15T11:08:52.0000000Z,2018-05-31 11:08:52
5008,4615562,car,40.7393816,-4.2216783,1159.0,266,90,KilometersPerHour,,2018-05-15T11:09:14.0000000Z,2018-05-31 11:09:14
5009,4615788,car,-8.916283300000002,13.3304883,104.0,125,17,KilometersPerHour,,2018-05-15T10:09:17.0000000Z,2018-05-31 10:09:17
5010,4615713,car,37.2628983,-6.5130383,91.0,164,0,KilometersPerHour,,2018-05-15T11:09:41.0000000Z,2018-05-31 11:09:41
5011,4615738,car,41.7078283,0.7499583000000001,214.0,228,6,KilometersPerHour,,2018-05-15T11:09:52.0000000Z,2018-05-31 11:09:52
5012,4615716,car,37.2690833,-5.99395,12.0,20,56,KilometersPerHour,,2018-05-15T11:09:28.0000000Z,2018-05-31 11:09:28
5013,5115186,car,41.7293316,1.5261283,673.0,123,0,KilometersPerHour,,2018-05-15T11:06:26.0000000Z,2018-05-31 11:06:26
5014,5115094,car,36.751695,-3.78897,181.0,281,111,KilometersPerHour,,2018-05-15T11:09:28.0000000Z,2018-05-31 11:09:28
5015,4615699,car,39.51939,-0.5070566,64.0,114,0,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
5016,4515550,car,37.4100633,-1.5905933,29.0,280,14,KilometersPerHour,,2018-05-15T11:09:30.0000000Z,2018-05-31 11:09:30
5017,4515567,car,41.2231,1.6768816000000002,49.0,15,122,KilometersPerHour,,2018-05-15T11:09:02.0000000Z,2018-05-31 11:09:02
5018,4515542,car,38.3808866,-0.5395133000000001,108.0,56,34,KilometersPerHour,,2018-05-15T11:09:43.0000000Z,2018-05-31 11:09:43
5019,4515194,car,42.0298283,-1.58198,281.0,115,26,KilometersPerHour,,2018-05-15T11:09:33.0000000Z,2018-05-31 11:09:33
5020,4915554,car,42.1744816,-8.509224900000001,36.0,0,0,KilometersPerHour,,2018-05-15T11:01:21.0000000Z,2018-05-31 11:01:21
5021,4915508,car,43.4153916,-5.7906833,180.0,0,0,KilometersPerHour,,2018-05-15T11:00:55.0000000Z,2018-05-31 11:00:55
5022,4915574,car,43.37997,-5.9305900000000005,95.0,0,0,KilometersPerHour,,2018-05-15T11:09:28.0000000Z,2018-05-31 11:09:28
5023,4915579,car,39.4199016,-0.3977266,1.0,192,20,KilometersPerHour,,2018-05-15T11:09:41.0000000Z,2018-05-31 11:09:41
5024,4615510,car,38.71309829999999,0.045338300000000005,270.0,251,15,KilometersPerHour,,2018-05-15T11:09:09.0000000Z,2018-05-31 11:09:09
5025,4515455,car,40.5532733,-3.6287416,697.0,307,14,KilometersPerHour,,2018-05-15T11:09:47.0000000Z,2018-05-31 11:09:47
5026,4515083,car,38.2399933,-1.421985,202.0,338,7,KilometersPerHour,,2018-05-15T11:09:44.0000000Z,2018-05-31 11:09:44
5027,4515129,car,41.43071,2.105585,356.0,126,0,KilometersPerHour,,2018-05-15T11:09:28.0000000Z,2018-05-31 11:09:28
5028,4515227,car,41.3982083,2.1849216,45.0,274,0,KilometersPerHour,,2018-05-15T11:08:56.0000000Z,2018-05-31 11:08:56
5029,4515499,car,39.5760266,2.6573366000000003,24.0,228,15,KilometersPerHour,,2018-05-15T11:09:24.0000000Z,2018-05-31 11:09:24
5030,4515221,car,41.3958433,2.1812266,40.0,346,0,KilometersPerHour,,2018-05-15T11:09:48.0000000Z,2018-05-31 11:09:48
5031,4915960,car,42.3217883,-7.8614216,162.0,0,0,KilometersPerHour,,2018-05-15T11:09:20.0000000Z,2018-05-31 11:09:20
5032,4615564,car,38.36494329999999,-0.4607350000000001,46.0,231,30,KilometersPerHour,,2018-05-15T11:09:21.0000000Z,2018-05-31 11:09:21
5033,4915961,car,41.69469829999999,-4.6908033,700.0,0,0,KilometersPerHour,,2018-05-15T11:01:47.0000000Z,2018-05-31 11:01:47
5034,4915638,car,40.4069616,-3.6882116,618.0,302,0,KilometersPerHour,,2018-05-15T11:09:41.0000000Z,2018-05-31 11:09:41
5035,4915648,car,40.4849083,-3.6971266,687.0,246,53,KilometersPerHour,,2018-05-15T11:09:37.0000000Z,2018-05-31 11:09:37
5036,4915966,car,43.27874,-8.3364466,88.0,0,0,KilometersPerHour,,2018-05-15T11:09:39.0000000Z,2018-05-31 11:09:39
5037,4615671,car,40.06079,-3.9070066,552.0,208,82,KilometersPerHour,,2018-05-15T11:09:21.0000000Z,2018-05-31 11:09:21
5038,4515299,car,39.0616816,-0.4859166,40.0,25,96,KilometersPerHour,,2018-05-15T11:09:19.0000000Z,2018-05-31 11:09:19
5039,4515287,car,41.6149933,2.308275,178.0,44,24,KilometersPerHour,,2018-05-15T11:08:42.0000000Z,2018-05-31 11:08:42
5040,4515109,car,40.5177733,-3.9285866,652.0,32,12,KilometersPerHour,,2018-05-15T11:09:25.0000000Z,2018-05-31 11:09:25
5041,4515076,car,39.6110316,2.6647433,48.0,144,36,KilometersPerHour,,2018-05-15T11:09:16.0000000Z,2018-05-31 11:09:16
5042,4615528,car,40.107565,-3.7738233,612.0,59,0,KilometersPerHour,14.7,2018-05-15T11:07:23.0000000Z,2018-05-31 11:07:23
5043,4515086,car,38.1204516,-1.2696783,150.0,156,42,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
5044,4515419,car,39.403055,-0.3856366,24.0,196,47,KilometersPerHour,,2018-05-15T11:09:40.0000000Z,2018-05-31 11:09:40
5045,4515089,car,38.0561383,-1.2117666,109.0,25,3,KilometersPerHour,,2018-05-15T11:09:47.0000000Z,2018-05-31 11:09:47
5046,4515104,car,40.6118583,-3.6958583,707.0,201,0,KilometersPerHour,-12.2,2018-05-15T11:08:58.0000000Z,2018-05-31 11:08:58
5047,4515327,car,43.0914,-2.3137283,375.0,346,0,KilometersPerHour,,2018-05-15T11:09:45.0000000Z,2018-05-31 11:09:45
5048,4615732,car,37.96995,-1.1530466,58.0,317,0,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
5049,4515107,car,40.03683,-0.1509933,139.0,23,58,KilometersPerHour,,2018-05-15T11:09:43.0000000Z,2018-05-31 11:09:43
5050,4515099,car,38.2787766,-0.6698265999999999,82.0,197,6,KilometersPerHour,,2018-05-15T11:09:11.0000000Z,2018-05-31 11:09:11
5051,4515505,car,37.776585,-1.2894649,277.0,6,0,KilometersPerHour,,2018-05-15T11:08:49.0000000Z,2018-05-31 11:08:49
5052,4515126,car,40.5478083,-3.3732316,647.0,357,0,KilometersPerHour,,2018-05-15T11:09:39.0000000Z,2018-05-31 11:09:39
5053,4515173,car,37.63514,-0.8428216000000001,51.0,147,29,KilometersPerHour,,2018-05-15T11:08:52.0000000Z,2018-05-31 11:08:52
5054,4915651,car,37.3569083,-5.95111,18.0,303,70,KilometersPerHour,,2018-05-15T11:09:35.0000000Z,2018-05-31 11:09:35
5055,4915634,car,41.3984933,2.1756566000000004,98.0,44,20,KilometersPerHour,,2018-05-15T11:09:48.0000000Z,2018-05-31 11:09:48
5056,4515556,car,43.7760716,-1.2132916,30.0,217,90,KilometersPerHour,15.6,2018-05-15T11:07:53.0000000Z,2018-05-31 11:07:53
5057,4515115,car,37.8850633,-1.1366266,360.0,327,0,KilometersPerHour,,2018-05-15T11:08:54.0000000Z,2018-05-31 11:08:54
5058,4515377,car,37.9070766,-4.7238333,123.0,169,0,KilometersPerHour,,2018-05-15T11:08:16.0000000Z,2018-05-31 11:08:16
5059,4515297,car,40.36697,-3.7216283,606.0,175,0,KilometersPerHour,,2018-05-15T11:09:33.0000000Z,2018-05-31 11:09:33
5060,4515275,car,39.5280883,-1.5495283000000002,807.0,269,93,KilometersPerHour,,2018-05-15T11:09:31.0000000Z,2018-05-31 11:09:31
5061,4515369,car,36.705775,-6.1413015999999985,74.0,204,19,KilometersPerHour,,2018-05-15T11:09:46.0000000Z,2018-05-31 11:09:46
5062,4515291,car,39.45474829999999,-0.4062883,3.0,279,29,KilometersPerHour,,2018-05-15T11:09:30.0000000Z,2018-05-31 11:09:30
5063,4515373,car,37.390445,-5.9969599,3.0,281,14,KilometersPerHour,,2018-05-15T11:08:59.0000000Z,2018-05-31 11:08:59
5064,4515411,car,37.6901233,-1.7007599999999998,329.0,172,66,KilometersPerHour,,2018-05-15T11:09:42.0000000Z,2018-05-31 11:09:42
5065,4615514,car,37.50298,-6.6946616,250.0,78,0,KilometersPerHour,,2018-05-15T11:09:51.0000000Z,2018-05-31 11:09:51
5066,4515180,car,39.57854329999999,2.6487883,39.0,213,8,KilometersPerHour,,2018-05-15T11:09:38.0000000Z,2018-05-31 11:09:38
5067,4915672,car,37.9894016,-1.129825,42.0,163,0,KilometersPerHour,,2018-05-15T11:09:39.0000000Z,2018-05-31 11:09:39
5068,4915673,car,37.64545,-0.9859266,30.0,6,78,KilometersPerHour,,2018-05-15T11:09:36.0000000Z,2018-05-31 11:09:36
5069,4915688,car,38.00656160000001,-1.1059833,47.0,236,0,KilometersPerHour,,2018-05-15T11:09:41.0000000Z,2018-05-31 11:09:41
5070,4915641,car,41.5463049,2.2063766,74.0,221,0,KilometersPerHour,,2018-05-15T11:08:53.0000000Z,2018-05-31 11:08:53
5071,4615553,car,40.30169160000001,-3.9287616,599.0,66,98,KilometersPerHour,,2018-05-15T11:09:31.0000000Z,2018-05-31 11:09:31
5072,4615531,car,38.6934333,-1.0057466,607.0,303,8,KilometersPerHour,,2018-05-15T11:09:40.0000000Z,2018-05-31 11:09:40
5073,4915497,car,43.4395583,-5.7737666,209.0,0,0,KilometersPerHour,,2018-05-15T11:09:17.0000000Z,2018-05-31 11:09:17
5074,4515520,car,38.1196833,-1.00185,109.0,166,0,KilometersPerHour,,2018-05-15T11:09:11.0000000Z,2018-05-31 11:09:11
5075,4515517,car,41.71146160000001,0.389795,197.0,213,38,KilometersPerHour,,2018-05-15T11:09:34.0000000Z,2018-05-31 11:09:34
5076,1715519,truck,36.9684384,-5.9571176,12.0,7,90,KilometersPerHour,,2018-05-15T11:09:02.0000000Z,2018-05-31 11:09:02
5077,1715480,car,39.5036768,-0.5005761,102.0,210,0,KilometersPerHour,,2018-05-15T11:08:27.0000000Z,2018-05-31 11:08:27
5078,1715468,car,37.2521792,-5.5446604000000015,91.0,64,0,KilometersPerHour,,2018-05-15T11:08:38.0000000Z,2018-05-31 11:08:38
5079,1715484,car,41.3941504,2.0327256,35.0,11,16,KilometersPerHour,15.6,2018-05-15T11:08:49.0000000Z,2018-05-31 11:08:49
5080,1715517,truck,36.2616576,-5.5837964000000015,92.0,3,87,KilometersPerHour,,2018-05-15T11:08:49.0000000Z,2018-05-31 11:08:49
5081,1615963,car,36.522672,-6.2449588,10.0,0,0,KilometersPerHour,,2018-05-15T11:09:26.0000000Z,2018-05-31 11:09:26
5082,1715514,truck,36.7247456,-6.096480400000001,6.0,148,0,KilometersPerHour,,2018-05-15T11:08:53.0000000Z,2018-05-31 11:08:53
5083,1715462,car,36.6688224,-6.1363788,14.0,273,7,KilometersPerHour,,2018-05-15T11:08:37.0000000Z,2018-05-31 11:08:37
5084,1715445,car,37.6251232,-0.948394,49.0,0,0,KilometersPerHour,,2018-05-15T11:08:04.0000000Z,2018-05-31 11:08:04
5085,1715467,car,36.7162816,-6.1314948,55.0,270,91,KilometersPerHour,,2018-05-15T11:09:30.0000000Z,2018-05-31 11:09:30
5086,1615930,truck,36.8641312,-6.0345412000000005,57.0,127,0,KilometersPerHour,,2018-05-15T11:09:09.0000000Z,2018-05-31 11:09:09
5087,1715459,car,37.38137920000001,-5.9351816,32.0,328,0,KilometersPerHour,,2018-05-15T11:08:42.0000000Z,2018-05-31 11:08:42
5088,1715515,truck,36.6580704,-6.12896,21.0,0,0,KilometersPerHour,,2018-05-15T11:09:27.0000000Z,2018-05-31 11:09:27
5089,1715992,car,37.2715904,-5.4944016,118.0,234,90,KilometersPerHour,,2018-05-15T11:08:46.0000000Z,2018-05-31 11:08:46
5090,1815004,car,37.3742592,-5.8959152,44.0,111,0,KilometersPerHour,,2018-05-15T11:08:52.0000000Z,2018-05-31 11:08:52
5091,1715949,car,39.8772384,-2.631986,877.0,113,89,KilometersPerHour,,2018-05-15T11:09:08.0000000Z,2018-05-31 11:09:08
5092,1815079,car,40.2780224,-3.7432616,611.0,275,90,KilometersPerHour,,2018-05-15T11:08:59.0000000Z,2018-05-31 11:08:59
5093,2215829,car,40.4828948,-3.6734691,729.0,5,82,KilometersPerHour,,2018-05-15T11:08:52.0000000Z,2018-05-31 11:08:52
5094,1815042,car,39.4323968,-0.3351903,4.0,195,7,KilometersPerHour,,2018-05-15T11:08:55.0000000Z,2018-05-31 11:08:55
5095,1815041,car,39.701936,-0.264165,59.0,39,90,KilometersPerHour,,2018-05-15T11:09:34.0000000Z,2018-05-31 11:09:34
5096,1815031,car,39.5114432,-0.3617298,13.0,0,0,KilometersPerHour,,2018-05-15T11:08:47.0000000Z,2018-05-31 11:08:47
5097,1815047,car,38.58528,-0.8434510000000001,519.0,356,89,KilometersPerHour,,2018-05-15T11:09:25.0000000Z,2018-05-31 11:09:25
5098,1815045,car,37.9232064,-1.2897055,125.0,46,89,KilometersPerHour,,2018-05-15T11:09:31.0000000Z,2018-05-31 11:09:31
5099,1815039,car,39.1644704,-0.521219,41.0,213,89,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
5100,1815055,car,37.3655552,-2.2433374,447.0,0,0,KilometersPerHour,,2018-05-15T11:09:25.0000000Z,2018-05-31 11:09:25
5101,1815064,car,39.4149184,-0.368166,8.0,327,10,KilometersPerHour,,2018-05-15T11:09:12.0000000Z,2018-05-31 11:09:12
5102,1715999,car,44.7437696,-0.7075905,55.0,208,0,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
5103,1715943,car,39.307312,-0.420531,21.0,0,0,KilometersPerHour,,2018-05-15T11:08:09.0000000Z,2018-05-31 11:08:09
5104,1715974,car,43.8870288,4.8938273,51.0,0,0,KilometersPerHour,14.4,2018-05-15T11:07:30.0000000Z,2018-05-31 11:07:30
5105,1715963,car,40.3233408,-3.684846,604.0,0,0,KilometersPerHour,,2018-05-15T11:09:27.0000000Z,2018-05-31 11:09:27
5106,1715931,truck,40.6150848,-3.2432244,668.0,0,0,KilometersPerHour,,2018-05-15T11:09:09.0000000Z,2018-05-31 11:09:09
5107,1715980,car,44.1017344,8.22738,84.0,231,91,KilometersPerHour,,2018-05-15T11:06:24.0000000Z,2018-05-31 11:06:24
5108,1715988,car,53.4852608,10.0252992,7.0,230,0,KilometersPerHour,20.7,2018-05-15T11:01:02.0000000Z,2018-05-31 11:01:02
5109,1815014,car,37.5805472,-0.9238749,22.0,38,63,KilometersPerHour,,2018-05-15T11:09:22.0000000Z,2018-05-31 11:09:22
5110,1815020,car,42.4556032,-7.338605599999998,235.0,271,79,KilometersPerHour,,2018-05-15T11:08:38.0000000Z,2018-05-31 11:08:38
5111,1815023,car,37.6203104,-0.9538987,47.0,0,0,KilometersPerHour,,2018-05-15T11:08:48.0000000Z,2018-05-31 11:08:48
5112,1715932,truck,38.0989376,-1.1718071,176.0,49,0,KilometersPerHour,,2018-05-15T11:08:11.0000000Z,2018-05-31 11:08:11
5113,1815029,car,39.997024,-6.1197392,424.0,0,0,KilometersPerHour,,2018-05-15T11:09:18.0000000Z,2018-05-31 11:09:18
5114,1815007,car,37.2926944,-6.048133999999999,28.0,161,0,KilometersPerHour,,2018-05-15T11:09:00.0000000Z,2018-05-31 11:09:00
5115,1815018,car,36.7922368,-2.7044454,179.0,0,0,KilometersPerHour,,2018-05-15T11:09:08.0000000Z,2018-05-31 11:09:08
5116,1715964,car,40.515616,-3.5459608,590.0,0,0,KilometersPerHour,,2018-05-15T11:08:53.0000000Z,2018-05-31 11:08:53
5117,1715941,car,40.61853120000001,-3.2812748,749.0,44,0,KilometersPerHour,,2018-05-15T11:09:05.0000000Z,2018-05-31 11:09:05
5118,2015630,car,38.349443,-0.5500458,61.0,0,0,KilometersPerHour,,2018-05-15T11:06:23.0000000Z,2018-05-31 11:06:23
5119,2015632,car,41.3879406,2.1273464,45.0,96,15,KilometersPerHour,,2018-05-15T11:09:10.0000000Z,2018-05-31 11:09:10
5120,1815048,car,38.3704416,-0.8117893,328.0,166,0,KilometersPerHour,,2018-05-15T11:08:54.0000000Z,2018-05-31 11:08:54
5121,1815046,car,39.3858912,-0.4059311,12.0,304,0,KilometersPerHour,,2018-05-15T11:08:52.0000000Z,2018-05-31 11:08:52
5122,1815043,car,39.464768,-0.4728855,57.0,230,0,KilometersPerHour,,2018-05-15T11:09:04.0000000Z,2018-05-31 11:09:04
5123,1815036,car,39.383264,-0.4128635,12.0,0,0,KilometersPerHour,,2018-05-15T11:08:53.0000000Z,2018-05-31 11:08:53
5124,1815030,car,38.1976928,-0.8345315000000001,14.0,210,90,KilometersPerHour,,2018-05-15T11:09:08.0000000Z,2018-05-31 11:09:08
5125,2215833,car,39.299818,-2.5362396,715.0,48,92,KilometersPerHour,,2018-05-15T11:07:30.0000000Z,2018-05-31 11:07:30
5126,1815123,car,39.4143968,-0.3692888,6.0,0,0,KilometersPerHour,,2018-05-15T11:09:26.0000000Z,2018-05-31 11:09:26
5127,1815057,car,38.3782784,-0.7867741,282.0,55,0,KilometersPerHour,,2018-05-15T11:08:53.0000000Z,2018-05-31 11:08:53
5128,1815059,car,38.8405472,-0.8513361999999999,454.0,0,0,KilometersPerHour,,2018-05-15T11:08:30.0000000Z,2018-05-31 11:08:30
5129,1815049,car,40.6105504,-3.9758936,915.0,316,90,KilometersPerHour,,2018-05-15T11:08:59.0000000Z,2018-05-31 11:08:59
5130,1815067,car,39.3859264,-0.4056928,12.0,0,0,KilometersPerHour,,2018-05-15T11:09:37.0000000Z,2018-05-31 11:09:37
5131,1815033,car,39.95786560000001,-0.0828928,62.0,94,7,KilometersPerHour,,2018-05-15T11:09:40.0000000Z,2018-05-31 11:09:40
5132,1815035,car,39.2879968,-0.4514938,40.0,95,16,KilometersPerHour,,2018-05-15T11:09:34.0000000Z,2018-05-31 11:09:34
5133,1815032,car,40.1732512,-0.0135333,302.0,238,0,KilometersPerHour,,2018-05-15T11:08:30.0000000Z,2018-05-31 11:08:30
5134,1815038,car,39.8300768,-0.17031459999999998,65.0,90,0,KilometersPerHour,,2018-05-15T11:09:14.0000000Z,2018-05-31 11:09:14
5135,1815065,car,39.4331744,-0.4025963,25.0,162,0,KilometersPerHour,,2018-05-15T11:08:57.0000000Z,2018-05-31 11:08:57
5136,1815061,car,39.4417184,-0.3259403,20.0,294,0,KilometersPerHour,,2018-05-15T11:09:34.0000000Z,2018-05-31 11:09:34
5137,1815095,car,38.0021792,-1.1137348,41.0,0,0,KilometersPerHour,,2018-05-15T11:09:26.0000000Z,2018-05-31 11:09:26
5138,1815062,car,39.9719456,0.0216145,6.0,148,0,KilometersPerHour,,2018-05-15T11:09:32.0000000Z,2018-05-31 11:09:32
